timestamp,energy_consumed,temperature,humidity,people_count
2018-01-28 16:00:00,56,23,14,4
2018-01-28 17:00:00,54,21,6,13
2018-01-28 18:00:00,62,21,6,10
2018-01-28 19:00:00,63,23,13,2
2018-01-28 20:00:00,66,24,5,5
2018-01-28 21:00:00,62,23,7,10
2018-01-28 22:00:00,60,24,5,4
2018-01-28 23:00:00,54,24,10,6
2018-01-29 00:00:00,40,20,14,11
2018-01-29 01:00:00,33,20,11,10
2018-01-29 02:00:00,31,20,11,1
2018-01-29 03:00:00,39,21,11,18
2018-01-29 04:00:00,46,20,6,17
2018-01-29 05:00:00,60,23,8,12
2018-01-29 06:00:00,69,24,5,5
2018-01-29 07:00:00,60,22,14,9
2018-01-29 08:00:00,62,24,11,4
2018-01-29 09:00:00,58,21,11,14
2018-01-29 10:00:00,56,21,11,10
2018-01-29 11:00:00,53,20,13,17
2018-01-29 12:00:00,71,22,6,6
2018-01-29 13:00:00,72,22,6,13
2018-01-29 14:00:00,77,21,5,4
2018-01-29 15:00:00,73,21,14,2
2018-01-29 16:00:00,68,24,6,13
2018-01-29 17:00:00,64,23,13,7
2018-01-29 18:00:00,69,20,5,4
2018-01-29 19:00:00,66,22,14,2
2018-01-29 20:00:00,68,21,14,18
2018-01-29 21:00:00,72,23,6,7
2018-01-29 22:00:00,76,21,13,11
2018-01-29 23:00:00,66,20,13,2
2018-01-30 00:00:00,63,22,13,14
2018-01-30 01:00:00,54,22,8,14
2018-01-30 02:00:00,46,22,11,4
2018-01-30 03:00:00,28,22,10,9
2018-01-30 04:00:00,39,24,8,8
2018-01-30 05:00:00,44,23,11,15
2018-01-30 06:00:00,46,22,10,4
2018-01-30 07:00:00,59,24,8,14
2018-01-30 08:00:00,73,20,9,19
2018-01-30 09:00:00,58,23,10,4
2018-01-30 10:00:00,45,20,13,17
2018-01-30 11:00:00,45,20,6,2
2018-01-30 12:00:00,42,22,14,14
2018-01-30 13:00:00,27,22,9,12
2018-01-30 14:00:00,37,23,6,6
2018-01-30 15:00:00,37,21,5,9
2018-01-30 16:00:00,49,23,10,7
2018-01-30 17:00:00,37,21,13,18
2018-01-30 18:00:00,39,23,8,13
2018-01-30 19:00:00,39,22,13,8
2018-01-30 20:00:00,36,21,9,1
2018-01-30 21:00:00,17,22,8,15
2018-01-30 22:00:00,17,23,7,15
2018-01-30 23:00:00,18,23,13,18
2018-01-31 00:00:00,14,24,9,15
2018-01-31 01:00:00,29,22,5,19
2018-01-31 02:00:00,41,21,12,15
2018-01-31 03:00:00,42,24,10,19
2018-01-31 04:00:00,59,20,7,1
2018-01-31 05:00:00,55,21,11,19
2018-01-31 06:00:00,54,22,13,17
2018-01-31 07:00:00,57,24,14,17
2018-01-31 08:00:00,72,20,5,4
2018-01-31 09:00:00,65,22,6,9
2018-01-31 10:00:00,65,20,14,8
2018-01-31 11:00:00,53,20,8,1
2018-01-31 12:00:00,47,23,11,0
2018-01-31 13:00:00,35,22,10,13
2018-01-31 14:00:00,32,23,6,5
2018-01-31 15:00:00,39,24,9,2
2018-01-31 16:00:00,36,21,12,0
2018-01-31 17:00:00,36,22,12,8
2018-01-31 18:00:00,32,23,5,9
2018-01-31 19:00:00,29,24,8,14
2018-01-31 20:00:00,25,24,10,5
2018-01-31 21:00:00,25,23,12,3
2018-01-31 22:00:00,34,21,14,10
2018-01-31 23:00:00,32,23,5,4
2018-02-01 00:00:00,38,24,10,10
2018-02-01 01:00:00,40,23,5,6
2018-02-01 02:00:00,56,22,8,18
2018-02-01 03:00:00,43,20,11,15
2018-02-01 04:00:00,49,22,7,8
2018-02-01 05:00:00,55,22,14,0
2018-02-01 06:00:00,50,20,9,16
2018-02-01 07:00:00,52,24,6,8
2018-02-01 08:00:00,48,23,13,6
2018-02-01 09:00:00,53,22,11,14
2018-02-01 10:00:00,50,24,5,2
2018-02-01 11:00:00,62,24,8,3
2018-02-01 12:00:00,50,21,13,17
2018-02-01 13:00:00,52,23,8,0
2018-02-01 14:00:00,56,20,8,13
2018-02-01 15:00:00,54,22,14,17
2018-02-01 16:00:00,55,24,12,17
2018-02-01 17:00:00,54,23,10,10
2018-02-01 18:00:00,64,24,10,3
2018-02-01 19:00:00,64,21,9,8
2018-02-01 20:00:00,55,24,10,15
2018-02-01 21:00:00,45,24,12,9
2018-02-01 22:00:00,47,21,7,11
2018-02-01 23:00:00,34,24,9,16
2018-02-02 00:00:00,33,21,5,14
2018-02-02 01:00:00,40,24,7,3
2018-02-02 02:00:00,47,21,7,0
2018-02-02 03:00:00,46,23,14,12
2018-02-02 04:00:00,60,21,6,6
2018-02-02 05:00:00,51,23,8,11
2018-02-02 06:00:00,44,21,7,16
2018-02-02 07:00:00,31,22,7,10
2018-02-02 08:00:00,31,24,6,13
2018-02-02 09:00:00,19,23,5,1
2018-02-02 10:00:00,16,20,5,1
2018-02-02 11:00:00,20,20,14,0
2018-02-02 12:00:00,37,23,5,0
2018-02-02 13:00:00,39,20,11,8
2018-02-02 14:00:00,46,20,11,3
2018-02-02 15:00:00,63,20,7,12
2018-02-02 16:00:00,57,24,9,0
2018-02-02 17:00:00,56,21,10,6
2018-02-02 18:00:00,56,23,6,1
2018-02-02 19:00:00,57,23,14,7
2018-02-02 20:00:00,52,22,10,18
2018-02-02 21:00:00,69,24,13,0
2018-02-02 22:00:00,69,24,6,15
2018-02-02 23:00:00,61,21,14,11
2018-02-03 00:00:00,69,22,10,10
2018-02-03 01:00:00,65,24,8,11
2018-02-03 02:00:00,64,20,13,1
2018-02-03 03:00:00,60,24,5,10
2018-02-03 04:00:00,74,23,7,12
2018-02-03 05:00:00,66,20,14,0
2018-02-03 06:00:00,58,22,14,10
2018-02-03 07:00:00,52,20,11,3
2018-02-03 08:00:00,44,23,12,4
2018-02-03 09:00:00,46,20,9,10
2018-02-03 10:00:00,45,22,12,9
2018-02-03 11:00:00,52,20,11,0
2018-02-03 12:00:00,48,22,12,18
2018-02-03 13:00:00,50,22,5,17
2018-02-03 14:00:00,31,22,13,1
2018-02-03 15:00:00,36,21,7,14
2018-02-03 16:00:00,40,23,9,3
2018-02-03 17:00:00,35,21,10,16
2018-02-03 18:00:00,37,24,8,12
2018-02-03 19:00:00,49,22,6,10
2018-02-03 20:00:00,39,24,12,0
2018-02-03 21:00:00,38,21,14,18
2018-02-03 22:00:00,40,23,10,11
2018-02-03 23:00:00,49,23,9,3
2018-02-04 00:00:00,50,20,8,19
2018-02-04 01:00:00,64,20,7,11
2018-02-04 02:00:00,56,20,7,3
2018-02-04 03:00:00,59,23,14,4
2018-02-04 04:00:00,54,20,9,19
2018-02-04 05:00:00,59,23,14,19
2018-02-04 06:00:00,55,20,12,12
2018-02-04 07:00:00,55,22,6,2
2018-02-04 08:00:00,50,22,12,1
2018-02-04 09:00:00,43,20,14,16
2018-02-04 10:00:00,26,20,10,3
2018-02-04 11:00:00,32,20,5,17
2018-02-04 12:00:00,36,21,10,17
2018-02-04 13:00:00,47,24,14,1
2018-02-04 14:00:00,57,23,6,13
2018-02-04 15:00:00,63,20,14,7
2018-02-04 16:00:00,49,21,12,7
2018-02-04 17:00:00,49,22,9,10
2018-02-04 18:00:00,45,24,8,8
2018-02-04 19:00:00,34,20,14,10
2018-02-04 20:00:00,28,24,9,10
2018-02-04 21:00:00,37,23,12,12
2018-02-04 22:00:00,40,22,5,19
2018-02-04 23:00:00,44,23,12,15
2018-02-05 00:00:00,46,21,10,3
2018-02-05 01:00:00,54,20,7,19
2018-02-05 02:00:00,48,21,5,15
2018-02-05 03:00:00,55,24,11,18
2018-02-05 04:00:00,58,24,8,3
2018-02-05 05:00:00,57,24,11,16
2018-02-05 06:00:00,65,22,5,10
2018-02-05 07:00:00,65,21,7,8
2018-02-05 08:00:00,64,22,13,7
2018-02-05 09:00:00,59,20,7,3
2018-02-05 10:00:00,63,20,6,6
2018-02-05 11:00:00,48,20,9,17
2018-02-05 12:00:00,47,23,9,13
2018-02-05 13:00:00,45,22,13,15
2018-02-05 14:00:00,37,23,10,8
2018-02-05 15:00:00,37,20,9,6
2018-02-05 16:00:00,39,23,7,11
2018-02-05 17:00:00,42,22,11,11
2018-02-05 18:00:00,47,21,10,19
2018-02-05 19:00:00,51,24,7,18
2018-02-05 20:00:00,61,20,10,11
2018-02-05 21:00:00,67,24,7,8
2018-02-05 22:00:00,60,21,12,13
2018-02-05 23:00:00,48,23,7,10
2018-02-06 00:00:00,59,21,6,3
2018-02-06 01:00:00,57,22,9,9
2018-02-06 02:00:00,59,21,7,15
2018-02-06 03:00:00,67,22,6,1
2018-02-06 04:00:00,76,24,11,4
2018-02-06 05:00:00,66,20,9,7
2018-02-06 06:00:00,50,21,9,11
2018-02-06 07:00:00,41,21,12,18
2018-02-06 08:00:00,36,22,6,9
2018-02-06 09:00:00,24,22,5,8
2018-02-06 10:00:00,16,20,6,1
2018-02-06 11:00:00,21,24,10,4
2018-02-06 12:00:00,27,24,7,10
2018-02-06 13:00:00,28,20,10,14
2018-02-06 14:00:00,24,23,5,10
2018-02-06 15:00:00,40,24,14,16
2018-02-06 16:00:00,35,21,9,15
2018-02-06 17:00:00,44,22,10,19
2018-02-06 18:00:00,54,22,13,14
2018-02-06 19:00:00,68,23,5,4
2018-02-06 20:00:00,61,23,12,15
2018-02-06 21:00:00,69,20,13,13
2018-02-06 22:00:00,67,24,13,4
2018-02-06 23:00:00,69,20,14,8
2018-02-07 00:00:00,64,22,13,4
2018-02-07 01:00:00,73,24,14,5
2018-02-07 02:00:00,84,20,5,1
2018-02-07 03:00:00,78,21,7,9
2018-02-07 04:00:00,70,24,7,5
2018-02-07 05:00:00,62,24,8,4
2018-02-07 06:00:00,44,20,12,14
2018-02-07 07:00:00,31,21,12,14
2018-02-07 08:00:00,28,21,10,2
2018-02-07 09:00:00,25,22,5,6
2018-02-07 10:00:00,25,24,14,10
2018-02-07 11:00:00,32,24,12,17
2018-02-07 12:00:00,32,24,13,4
2018-02-07 13:00:00,41,22,13,0
2018-02-07 14:00:00,52,22,5,10
2018-02-07 15:00:00,58,23,12,5
2018-02-07 16:00:00,53,23,8,7
2018-02-07 17:00:00,66,22,6,1
2018-02-07 18:00:00,56,22,5,10
2018-02-07 19:00:00,54,24,8,13
2018-02-07 20:00:00,67,23,6,0
2018-02-07 21:00:00,73,20,9,12
2018-02-07 22:00:00,72,23,14,0
2018-02-07 23:00:00,79,22,14,16
2018-02-08 00:00:00,80,22,14,15
2018-02-08 01:00:00,63,24,7,5
2018-02-08 02:00:00,53,21,7,0
2018-02-08 03:00:00,45,20,8,14
2018-02-08 04:00:00,30,23,7,8
2018-02-08 05:00:00,26,20,6,8
2018-02-08 06:00:00,39,20,8,2
2018-02-08 07:00:00,53,24,6,9
2018-02-08 08:00:00,55,21,9,15
2018-02-08 09:00:00,59,20,12,16
2018-02-08 10:00:00,66,23,5,17
2018-02-08 11:00:00,59,24,8,14
2018-02-08 12:00:00,53,24,12,18
2018-02-08 13:00:00,60,23,9,3
2018-02-08 14:00:00,60,22,12,7
2018-02-08 15:00:00,46,24,10,10
2018-02-08 16:00:00,55,23,7,2
2018-02-08 17:00:00,48,21,10,3
2018-02-08 18:00:00,31,20,6,17
2018-02-08 19:00:00,29,21,13,1
2018-02-08 20:00:00,41,24,14,10
2018-02-08 21:00:00,40,20,8,12
2018-02-08 22:00:00,46,22,13,6
2018-02-08 23:00:00,48,20,12,2
2018-02-09 00:00:00,48,24,5,6
2018-02-09 01:00:00,43,22,12,17
2018-02-09 02:00:00,41,23,6,4
2018-02-09 03:00:00,44,23,13,3
2018-02-09 04:00:00,47,21,14,15
2018-02-09 05:00:00,46,24,10,3
2018-02-09 06:00:00,48,21,11,15
2018-02-09 07:00:00,49,24,12,8
2018-02-09 08:00:00,51,21,10,18
2018-02-09 09:00:00,55,23,5,17
2018-02-09 10:00:00,73,20,8,12
2018-02-09 11:00:00,63,22,5,2
2018-02-09 12:00:00,66,22,10,5
2018-02-09 13:00:00,54,24,6,5
2018-02-09 14:00:00,59,22,8,1
2018-02-09 15:00:00,42,23,6,9
2018-02-09 16:00:00,44,24,11,7
2018-02-09 17:00:00,33,23,7,16
2018-02-09 18:00:00,32,21,6,19
2018-02-09 19:00:00,23,22,14,17
2018-02-09 20:00:00,38,22,13,14
2018-02-09 21:00:00,29,21,11,9
2018-02-09 22:00:00,32,24,7,14
2018-02-09 23:00:00,47,24,9,9
2018-02-10 00:00:00,49,23,5,10
2018-02-10 01:00:00,43,23,13,13
2018-02-10 02:00:00,50,24,8,7
2018-02-10 03:00:00,51,21,14,9
2018-02-10 04:00:00,54,24,6,0
2018-02-10 05:00:00,57,23,6,6
2018-02-10 06:00:00,55,22,7,18
2018-02-10 07:00:00,59,22,7,19
2018-02-10 08:00:00,67,20,14,2
2018-02-10 09:00:00,50,22,10,9
2018-02-10 10:00:00,43,24,7,12
2018-02-10 11:00:00,47,20,12,2
2018-02-10 12:00:00,51,20,10,15
2018-02-10 13:00:00,52,23,14,16
2018-02-10 14:00:00,67,24,14,13
2018-02-10 15:00:00,67,22,5,19
2018-02-10 16:00:00,68,24,12,7
2018-02-10 17:00:00,67,21,13,7
2018-02-10 18:00:00,50,23,14,16
2018-02-10 19:00:00,41,23,5,17
2018-02-10 20:00:00,52,24,5,8
2018-02-10 21:00:00,41,22,5,11
2018-02-10 22:00:00,44,22,9,2
2018-02-10 23:00:00,56,22,10,16
2018-02-11 00:00:00,60,20,13,16
2018-02-11 01:00:00,64,22,13,7
2018-02-11 02:00:00,63,22,13,17
2018-02-11 03:00:00,53,24,9,13
2018-02-11 04:00:00,56,22,5,5
2018-02-11 05:00:00,63,20,11,4
2018-02-11 06:00:00,47,23,6,0
2018-02-11 07:00:00,61,22,5,9
2018-02-11 08:00:00,71,21,8,13
2018-02-11 09:00:00,67,24,14,3
2018-02-11 10:00:00,50,20,13,9
2018-02-11 11:00:00,56,22,8,11
2018-02-11 12:00:00,51,23,9,14
2018-02-11 13:00:00,36,23,8,7
2018-02-11 14:00:00,27,20,13,15
2018-02-11 15:00:00,30,20,12,11
2018-02-11 16:00:00,38,24,9,2
2018-02-11 17:00:00,42,24,6,0
2018-02-11 18:00:00,52,21,8,6
2018-02-11 19:00:00,60,20,10,3
2018-02-11 20:00:00,74,20,11,17
2018-02-11 21:00:00,68,24,10,9
2018-02-11 22:00:00,72,20,9,4
2018-02-11 23:00:00,66,24,10,18
2018-02-12 00:00:00,64,21,8,4
2018-02-12 01:00:00,64,24,5,3
2018-02-12 02:00:00,64,21,5,5
2018-02-12 03:00:00,48,24,10,10
2018-02-12 04:00:00,52,24,10,15
2018-02-12 05:00:00,50,23,9,1
2018-02-12 06:00:00,41,20,8,0
2018-02-12 07:00:00,46,21,10,1
2018-02-12 08:00:00,50,24,6,8
2018-02-12 09:00:00,49,20,11,17
2018-02-12 10:00:00,54,24,7,1
2018-02-12 11:00:00,49,20,8,7
2018-02-12 12:00:00,46,21,8,8
2018-02-12 13:00:00,48,22,12,16
2018-02-12 14:00:00,56,21,5,6
2018-02-12 15:00:00,53,23,6,4
2018-02-12 16:00:00,64,21,7,7
2018-02-12 17:00:00,71,21,10,3
2018-02-12 18:00:00,65,24,5,17
2018-02-12 19:00:00,62,24,5,16
2018-02-12 20:00:00,58,23,13,14
2018-02-12 21:00:00,44,23,9,16
2018-02-12 22:00:00,26,22,13,6
2018-02-12 23:00:00,26,23,9,19
2018-02-13 00:00:00,12,21,14,5
2018-02-13 01:00:00,27,22,6,5
2018-02-13 02:00:00,34,23,12,10
2018-02-13 03:00:00,38,21,11,18
2018-02-13 04:00:00,47,24,10,5
2018-02-13 05:00:00,56,20,14,17
2018-02-13 06:00:00,37,23,7,3
2018-02-13 07:00:00,32,24,13,13
2018-02-13 08:00:00,37,21,9,17
2018-02-13 09:00:00,39,20,14,13
2018-02-13 10:00:00,40,24,13,7
2018-02-13 11:00:00,42,21,5,14
2018-02-13 12:00:00,40,22,6,6
2018-02-13 13:00:00,38,20,10,13
2018-02-13 14:00:00,28,21,8,1
2018-02-13 15:00:00,34,24,10,1
2018-02-13 16:00:00,39,24,7,14
2018-02-13 17:00:00,44,22,11,16
2018-02-13 18:00:00,45,23,8,19
2018-02-13 19:00:00,47,24,13,0
2018-02-13 20:00:00,30,21,10,4
2018-02-13 21:00:00,42,23,9,12
2018-02-13 22:00:00,48,24,11,0
2018-02-13 23:00:00,48,23,10,7
2018-02-14 00:00:00,48,21,11,16
2018-02-14 01:00:00,58,21,5,8
2018-02-14 02:00:00,53,21,11,12
2018-02-14 03:00:00,48,22,11,11
2018-02-14 04:00:00,47,24,11,17
2018-02-14 05:00:00,54,20,10,19
2018-02-14 06:00:00,51,20,10,8
2018-02-14 07:00:00,49,23,10,12
2018-02-14 08:00:00,48,24,6,18
2018-02-14 09:00:00,43,20,9,11
2018-02-14 10:00:00,34,23,10,10
2018-02-14 11:00:00,33,23,11,18
2018-02-14 12:00:00,29,20,13,6
2018-02-14 13:00:00,41,24,12,11
2018-02-14 14:00:00,39,23,8,16
2018-02-14 15:00:00,46,22,8,7
2018-02-14 16:00:00,45,21,13,11
2018-02-14 17:00:00,47,24,14,7
2018-02-14 18:00:00,37,24,8,10
2018-02-14 19:00:00,45,21,5,0
2018-02-14 20:00:00,36,24,12,13
2018-02-14 21:00:00,37,21,10,15
2018-02-14 22:00:00,33,24,13,16
2018-02-14 23:00:00,40,22,5,8
2018-02-15 00:00:00,44,24,11,3
2018-02-15 01:00:00,48,24,12,9
2018-02-15 02:00:00,44,21,7,18
2018-02-15 03:00:00,49,22,6,16
2018-02-15 04:00:00,45,23,9,0
2018-02-15 05:00:00,33,21,12,7
2018-02-15 06:00:00,41,22,10,2
2018-02-15 07:00:00,53,23,12,5
2018-02-15 08:00:00,62,21,11,6
2018-02-15 09:00:00,53,21,8,18
2018-02-15 10:00:00,61,24,11,17
2018-02-15 11:00:00,63,23,10,12
2018-02-15 12:00:00,51,20,7,2
2018-02-15 13:00:00,48,22,5,9
2018-02-15 14:00:00,64,23,11,18
2018-02-15 15:00:00,58,23,14,19
2018-02-15 16:00:00,42,21,12,4
2018-02-15 17:00:00,53,20,12,10
2018-02-15 18:00:00,51,20,6,10
2018-02-15 19:00:00,49,20,6,19
2018-02-15 20:00:00,64,24,8,8
2018-02-15 21:00:00,64,24,12,5
2018-02-15 22:00:00,62,20,12,15
2018-02-15 23:00:00,56,24,5,8
2018-02-16 00:00:00,45,21,6,0
2018-02-16 01:00:00,28,24,7,12
2018-02-16 02:00:00,40,22,14,2
2018-02-16 03:00:00,29,24,9,11
2018-02-16 04:00:00,38,24,14,0
2018-02-16 05:00:00,33,24,12,14
2018-02-16 06:00:00,41,23,8,18
2018-02-16 07:00:00,42,20,13,0
2018-02-16 08:00:00,44,20,7,4
2018-02-16 09:00:00,38,24,8,4
2018-02-16 10:00:00,56,20,7,17
2018-02-16 11:00:00,52,22,9,18
2018-02-16 12:00:00,42,20,9,1
2018-02-16 13:00:00,57,22,12,3
2018-02-16 14:00:00,53,24,10,11
2018-02-16 15:00:00,41,20,9,8
2018-02-16 16:00:00,50,21,14,5
2018-02-16 17:00:00,54,24,11,3
2018-02-16 18:00:00,54,20,10,18
2018-02-16 19:00:00,64,21,11,15
2018-02-16 20:00:00,74,21,6,5
2018-02-16 21:00:00,64,22,6,10
2018-02-16 22:00:00,59,20,12,12
2018-02-16 23:00:00,53,20,7,2
2018-02-17 00:00:00,45,23,13,5
2018-02-17 01:00:00,39,22,13,8
2018-02-17 02:00:00,44,21,9,7
2018-02-17 03:00:00,56,24,8,11
2018-02-17 04:00:00,50,23,13,4
2018-02-17 05:00:00,49,22,7,4
2018-02-17 06:00:00,43,24,13,9
2018-02-17 07:00:00,49,22,12,14
2018-02-17 08:00:00,41,23,6,8
2018-02-17 09:00:00,45,20,5,15
2018-02-17 10:00:00,42,23,14,0
2018-02-17 11:00:00,45,22,14,15
2018-02-17 12:00:00,43,20,14,0
2018-02-17 13:00:00,51,20,5,18
2018-02-17 14:00:00,61,20,14,7
2018-02-17 15:00:00,69,23,10,6
2018-02-17 16:00:00,68,21,10,4
2018-02-17 17:00:00,68,21,5,19
2018-02-17 18:00:00,54,21,12,12
2018-02-17 19:00:00,37,21,8,16
2018-02-17 20:00:00,29,23,10,18
2018-02-17 21:00:00,35,24,12,11
2018-02-17 22:00:00,38,21,5,8
2018-02-17 23:00:00,38,20,8,2
2018-02-18 00:00:00,43,21,5,19
2018-02-18 01:00:00,41,23,11,17
2018-02-18 02:00:00,31,22,9,17
2018-02-18 03:00:00,19,24,7,0
2018-02-18 04:00:00,23,21,13,8
2018-02-18 05:00:00,19,22,7,14
2018-02-18 06:00:00,16,24,7,11
2018-02-18 07:00:00,15,20,10,4
2018-02-18 08:00:00,28,24,8,3
2018-02-18 09:00:00,32,24,7,8
2018-02-18 10:00:00,42,24,11,3
2018-02-18 11:00:00,44,20,7,1
2018-02-18 12:00:00,58,24,9,17
2018-02-18 13:00:00,58,20,11,13
2018-02-18 14:00:00,67,21,10,7
2018-02-18 15:00:00,59,20,13,7
2018-02-18 16:00:00,73,24,10,16
2018-02-18 17:00:00,65,23,7,17
2018-02-18 18:00:00,65,23,13,6
2018-02-18 19:00:00,65,23,13,2
2018-02-18 20:00:00,64,24,13,9
2018-02-18 21:00:00,52,23,8,14
2018-02-18 22:00:00,56,21,7,15
2018-02-18 23:00:00,44,22,14,4
2018-02-19 00:00:00,41,21,9,18
2018-02-19 01:00:00,38,21,14,16
2018-02-19 02:00:00,42,20,10,7
2018-02-19 03:00:00,42,22,13,18
2018-02-19 04:00:00,46,21,8,8
2018-02-19 05:00:00,32,22,6,13
2018-02-19 06:00:00,41,21,10,16
2018-02-19 07:00:00,46,21,12,5
2018-02-19 08:00:00,42,24,11,18
2018-02-19 09:00:00,42,23,12,4
2018-02-19 10:00:00,59,21,6,8
2018-02-19 11:00:00,53,20,7,14
2018-02-19 12:00:00,48,24,7,10
2018-02-19 13:00:00,50,20,8,15
2018-02-19 14:00:00,46,23,9,7
2018-02-19 15:00:00,31,20,11,5
2018-02-19 16:00:00,33,21,6,5
2018-02-19 17:00:00,28,20,10,1
2018-02-19 18:00:00,23,20,6,15
2018-02-19 19:00:00,31,23,14,4
2018-02-19 20:00:00,29,21,11,12
2018-02-19 21:00:00,34,23,5,17
2018-02-19 22:00:00,33,20,11,8
2018-02-19 23:00:00,42,20,13,7
2018-02-20 00:00:00,27,20,9,5
2018-02-20 01:00:00,32,23,9,7
2018-02-20 02:00:00,27,20,7,2
2018-02-20 03:00:00,39,22,9,13
2018-02-20 04:00:00,34,22,5,15
2018-02-20 05:00:00,39,20,13,10
2018-02-20 06:00:00,47,21,5,10
2018-02-20 07:00:00,50,23,13,4
2018-02-20 08:00:00,40,20,6,4
2018-02-20 09:00:00,36,21,13,5
2018-02-20 10:00:00,32,24,14,14
2018-02-20 11:00:00,20,24,11,17
2018-02-20 12:00:00,28,24,14,3
2018-02-20 13:00:00,32,21,7,6
2018-02-20 14:00:00,29,20,12,14
2018-02-20 15:00:00,39,21,10,9
2018-02-20 16:00:00,53,20,5,15
2018-02-20 17:00:00,40,24,14,5
2018-02-20 18:00:00,47,23,6,0
2018-02-20 19:00:00,52,24,10,0
2018-02-20 20:00:00,52,22,11,11
2018-02-20 21:00:00,44,24,13,5
2018-02-20 22:00:00,48,21,10,5
2018-02-20 23:00:00,36,20,11,8
2018-02-21 00:00:00,32,20,9,4
2018-02-21 01:00:00,41,21,14,4
2018-02-21 02:00:00,35,23,11,12
2018-02-21 03:00:00,37,24,9,14
2018-02-21 04:00:00,53,22,12,15
2018-02-21 05:00:00,63,21,11,16
2018-02-21 06:00:00,54,21,6,11
2018-02-21 07:00:00,61,21,8,1
2018-02-21 08:00:00,68,21,11,0
2018-02-21 09:00:00,49,24,13,5
2018-02-21 10:00:00,58,23,10,12
2018-02-21 11:00:00,54,21,6,12
2018-02-21 12:00:00,53,21,6,14
2018-02-21 13:00:00,42,20,13,1
2018-02-21 14:00:00,50,23,14,14
2018-02-21 15:00:00,37,23,7,1
2018-02-21 16:00:00,49,20,5,16
2018-02-21 17:00:00,57,22,11,4
2018-02-21 18:00:00,58,20,13,1
2018-02-21 19:00:00,63,24,13,11
2018-02-21 20:00:00,73,21,10,2
2018-02-21 21:00:00,65,24,11,11
2018-02-21 22:00:00,59,22,6,8
2018-02-21 23:00:00,60,20,9,16
2018-02-22 00:00:00,55,23,8,1
2018-02-22 01:00:00,47,22,13,8
2018-02-22 02:00:00,38,20,9,4
2018-02-22 03:00:00,37,22,9,10
2018-02-22 04:00:00,35,24,5,6
2018-02-22 05:00:00,26,20,10,1
2018-02-22 06:00:00,19,21,6,19
2018-02-22 07:00:00,23,22,13,15
2018-02-22 08:00:00,22,24,7,9
2018-02-22 09:00:00,28,20,7,0
2018-02-22 10:00:00,40,24,5,12
2018-02-22 11:00:00,55,21,7,6
2018-02-22 12:00:00,64,21,14,15
2018-02-22 13:00:00,69,21,9,7
2018-02-22 14:00:00,77,24,5,2
2018-02-22 15:00:00,67,21,10,0
2018-02-22 16:00:00,56,24,6,15
2018-02-22 17:00:00,54,24,10,15
2018-02-22 18:00:00,57,20,12,6
2018-02-22 19:00:00,46,24,6,18
2018-02-22 20:00:00,56,21,7,16
2018-02-22 21:00:00,60,21,7,0
2018-02-22 22:00:00,50,24,6,5
2018-02-22 23:00:00,39,23,9,4
2018-02-23 00:00:00,35,23,13,9
2018-02-23 01:00:00,41,21,9,15
2018-02-23 02:00:00,48,24,14,13
2018-02-23 03:00:00,50,21,7,18
2018-02-23 04:00:00,63,21,11,9
2018-02-23 05:00:00,80,24,14,4
2018-02-23 06:00:00,74,21,5,9
2018-02-23 07:00:00,61,22,6,8
2018-02-23 08:00:00,59,22,14,8
2018-02-23 09:00:00,49,23,10,13
2018-02-23 10:00:00,36,23,12,17
2018-02-23 11:00:00,36,24,8,2
2018-02-23 12:00:00,46,22,12,9
2018-02-23 13:00:00,56,21,7,10
2018-02-23 14:00:00,51,22,13,4
2018-02-23 15:00:00,50,21,12,9
2018-02-23 16:00:00,55,21,9,9
2018-02-23 17:00:00,48,21,9,15
2018-02-23 18:00:00,40,23,10,16
2018-02-23 19:00:00,49,22,5,2
2018-02-23 20:00:00,52,20,9,14
2018-02-23 21:00:00,47,21,9,17
2018-02-23 22:00:00,56,23,13,7
2018-02-23 23:00:00,60,20,14,3
2018-02-24 00:00:00,56,21,11,5
2018-02-24 01:00:00,68,22,6,17
2018-02-24 02:00:00,58,24,10,9
2018-02-24 03:00:00,49,20,6,6
2018-02-24 04:00:00,41,23,7,13
2018-02-24 05:00:00,35,20,8,15
2018-02-24 06:00:00,23,22,7,0
2018-02-24 07:00:00,35,21,13,3
2018-02-24 08:00:00,40,23,6,13
2018-02-24 09:00:00,51,24,13,19
2018-02-24 10:00:00,52,21,12,19
2018-02-24 11:00:00,61,21,12,2
2018-02-24 12:00:00,53,22,13,17
2018-02-24 13:00:00,56,21,8,19
2018-02-24 14:00:00,53,22,13,2
2018-02-24 15:00:00,53,20,10,1
2018-02-24 16:00:00,42,21,9,16
2018-02-24 17:00:00,38,20,9,16
2018-02-24 18:00:00,28,24,14,10
2018-02-24 19:00:00,34,21,7,0
2018-02-24 20:00:00,38,23,8,4
2018-02-24 21:00:00,39,24,7,2
2018-02-24 22:00:00,47,20,14,5
2018-02-24 23:00:00,46,20,7,14
2018-02-25 00:00:00,50,20,13,1
2018-02-25 01:00:00,56,24,9,5
2018-02-25 02:00:00,65,24,12,0
2018-02-25 03:00:00,70,20,5,8
2018-02-25 04:00:00,74,23,13,11
2018-02-25 05:00:00,71,20,7,14
2018-02-25 06:00:00,66,21,8,5
2018-02-25 07:00:00,64,22,8,15
2018-02-25 08:00:00,50,21,12,10
